Country Name,Indicator Name,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Liberia,GDP (current US$),949000000,1119000000,1373000000,1726000000,1768000000,1998000000,2398000000,2721000000,3067000000,3144000000,3177000000,3277826000,3285455000
Libya,"Personal remittances, received (% of GDP)",0.031689595,0.029111056,,,,,,,,,,,
Libya,"Personal remittances, received (current US$)",15000000,16000000,,,,,,,,,,,
Libya,GDP growth (annual %),11.87072893,6.500547227,6.352316994,2.66735579,-0.790141832,5.021289739,-62.07591958,123.1395552,-13.59999997,-24.00000003,-8.862039363,-2.79546889,26.67587012
Libya,GDP (current US$),47334148578,54961936663,67516236338,87140405361,63028320702,74773444901,34699395524,81873662519,65502870174,41142722414,27842131480,26221660068,38115981879
St. Lucia,"Personal remittances, received (% of GDP)",2.663876826,2.453509521,2.235828319,2.246332328,2.18886945,2.072154253,2.038707478,2.071763425,2.035397897,2.095868496,2.291232795,2.273991352,2.1639361
St. Lucia,"Personal remittances, received (current US$)",27063248.15,27836714.81,28605818.52,28904014.81,27990070,28993654.44,29444433.7,29789458.89,30146932.59,32326807.65,37597427.02,38390538.56,39170270.51
St. Lucia,GDP growth (annual %),-0.410303993,6.195256154,2.06781947,4.977063729,-1.454036303,0.303818186,4.139375889,-0.313727784,-1.995801641,0.004704771,0.27250039,3.890279886,3.671861435
St. Lucia,GDP (current US$),1015934667,1134567222,1279428222,1286720333,1278745519,1399203481,1444269667,1437879370,1481132148,1542406296,1640925667,1688244704,1810139889
Latin America & Caribbean,"Personal remittances, received (% of GDP)",1.809174724,1.909629188,1.725175589,1.493630205,1.344351629,1.103786992,1.028615822,1.024600136,1.020591916,1.048997894,1.409386206,1.548609035,1.543197682
Latin America & Caribbean,"Personal remittances, received (current US$)",49078289836,57946454959,62154103219,63185198842,55533214433,56950318894,60621466542,60971541285,62249505891,65212746263,69137543097,74123333093,82088431063
Latin America & Caribbean,GDP growth (annual %),4.249671049,5.268361943,5.518167613,3.919989954,-1.875660812,5.849832657,4.391082215,2.785986913,2.759983741,1.004060269,0.087392111,-0.35451717,1.656188214
Latin America & Caribbean,GDP (current US$),2.8581E+12,3.35077E+12,3.94793E+12,4.58844E+12,4.31211E+12,5.34716E+12,6.08001E+12,6.14304E+12,6.29463E+12,6.41623E+12,5.51774E+12,5.38748E+12,5.97099E+12
Least developed countries: UN classification,"Personal remittances, received (% of GDP)",4.499639747,4.480296137,4.531562607,3.958665657,4.145449883,4.124470791,4.066271533,4.437039253,4.403270218,4.304056958,4.521124085,4.384687733,3.992380814
Least developed countries: UN classification,"Personal remittances, received (current US$)",12170667534,13942622568,16747919872,21888933850,23032184068,26256595061,29712184584,35050466328,37635134324,40643831426,42399620211,41162040832,42853443522
Least developed countries: UN classification,GDP growth (annual %),8.282261489,7.795825459,8.401010866,7.157104074,4.612580564,6.226265529,3.790280805,4.870393344,5.747941231,5.458363283,4.047271519,3.679127971,4.841495295
Least developed countries: UN classification,GDP (current US$),3.37138E+11,3.94769E+11,4.72886E+11,5.87171E+11,5.85597E+11,6.72657E+11,7.72121E+11,8.24528E+11,8.92694E+11,9.69856E+11,9.59771E+11,9.60073E+11,1.07776E+12
Low income,"Personal remittances, received (% of GDP)",3.893612096,4.121558309,4.398235197,4.889467837,4.328213121,4.893238306,5.491372778,6.045526096,6.029127713,5.713332043,5.913152968,6.066891506,5.894266952
Low income,"Personal remittances, received (current US$)",6280503127,7496750105,9589144634,12570210808,11745587835,14413173508,17649204193,21251074053,23031100442,24278734581,24914452043,24442805783,25763202390
Low income,GDP growth (annual %),6.641829934,5.624998462,6.422161228,6.023617951,5.243010274,6.930957447,3.478371018,3.291089833,6.120129996,5.82880569,2.874425853,3.074305895,4.957841233
Low income,GDP (current US$),1.9701E+11,2.21958E+11,2.67105E+11,3.27078E+11,3.35063E+11,3.68434E+11,4.12389E+11,4.45018E+11,4.87071E+11,5.23919E+11,5.16772E+11,4.93881E+11,5.26942E+11
Liechtenstein,"Personal remittances, received (% of GDP)",,,,,,,,,,,,,
Liechtenstein,"Personal remittances, received (current US$)",,,,,,,,,,,,,
Liechtenstein,GDP growth (annual %),4.828074952,8.644969847,3.325962956,1.798087686,-1.157481822,,,,,,,,
Liechtenstein,GDP (current US$),3659251526,4000239273,4601299567,5081432924,4504549214,5082366478,5739977477,5456009385,6391735894,6657170923,6268391521,6214633651,
Sri Lanka,"Personal remittances, received (% of GDP)",8.094537876,7.66189597,7.750481443,7.183065977,7.932018063,7.26853335,7.892162243,8.766865067,8.641517997,8.866735552,8.6840907,8.812815516,8.168961561
Sri Lanka,"Personal remittances, received (current US$)",1975536000,2166770000,2507300000,2924500000,3336700000,4123130000,5153010000,5999552324,6422186627,7036326551,6999731475,7261851525,7190296015
Sri Lanka,GDP growth (annual %),6.241748045,7.6682919,6.796826119,5.950088145,3.538912053,8.015967371,8.404733021,9.144572246,3.39573265,4.960700592,5.007683305,4.486634531,3.419819189
Sri Lanka,GDP (current US$),24405791045,28279814925,32350248411,40713812310,42066217872,56725749222,65292753005,68434409315,74317806538,79356449841,80604080689,82401038710,88019706804
Lower middle income,"Personal remittances, received (% of GDP)",4.414008365,4.368894575,4.365114679,4.596644112,4.409050013,4.049467818,4.078423763,4.306277366,4.271545958,4.200773417,4.275658645,3.979050964,4.043012033
Lower middle income,"Personal remittances, received (current US$)",92514281644,1.10584E+11,1.35443E+11,1.63241E+11,1.60569E+11,1.80512E+11,2.0531E+11,2.27452E+11,2.35628E+11,2.44552E+11,2.47113E+11,2.39509E+11,2.60936E+11
Lower middle income,GDP growth (annual %),6.596625655,6.948556021,7.031674438,4.613325144,4.942483003,6.845015339,4.992498618,5.178604378,5.640663729,5.656154314,5.585128712,5.567017499,5.557649482
Lower middle income,GDP (current US$),2.15814E+12,2.59228E+12,3.17701E+12,3.56001E+12,3.64547E+12,4.46202E+12,5.03922E+12,5.28709E+12,5.52187E+12,5.82697E+12,5.78435E+12,6.02399E+12,6.52185E+12
Low & middle income,"Personal remittances, received (% of GDP)",1.782610707,1.76201601,1.714318469,1.642630965,1.616433753,1.4718562,1.402475287,1.421105127,1.415188082,1.464604513,1.625244107,1.56741829,1.524684576
Low & middle income,"Personal remittances, received (current US$)",1.7255E+11,2.03253E+11,2.44961E+11,2.83793E+11,2.73223E+11,3.02171E+11,3.40599E+11,3.67608E+11,3.88173E+11,4.17213E+11,4.31817E+11,4.17907E+11,4.45406E+11
Low & middle income,GDP growth (annual %),6.996254237,7.903576915,8.440265661,5.593599664,2.296649061,7.362324521,5.933940354,5.096494747,5.128742468,4.420384347,3.888344613,4.243077396,4.857397353
Low & middle income,GDP (current US$),9.86505E+12,1.17443E+13,1.45517E+13,1.74681E+13,1.70534E+13,2.06886E+13,2.44276E+13,2.60631E+13,2.76202E+13,2.86518E+13,2.71689E+13,2.72661E+13,2.99124E+13
Lesotho,"Personal remittances, received (% of GDP)",35.62594972,34.10158781,37.18261273,32.74639899,30.90036339,25.83508118,23.29078038,20.70425716,18.32609509,15.03095715,14.772202,14.79091708,15.55150462
Lesotho,"Personal remittances, received (current US$)",599353498.2,613864588.3,638151333,575856885.8,547925096.4,610124769.9,649335749.7,554558512,462918822.8,392994339.1,370828477.7,343655068.9,400959055.8
Lesotho,GDP growth (annual %),3.466122481,4.230094854,4.832963734,6.739533599,2.154308341,6.072038316,6.901334391,5.998071782,1.843764299,3.121711574,2.766659687,3.178986427,-2.286299107
Lesotho,GDP (current US$),1682350935,1800105590,1716262753,1758534995,1773199523,2361613520,2787951881,2678475773,2526009063,2614566292,2510312801,2323419617,2578265356
Late-demographic dividend,"Personal remittances, received (% of GDP)",0.860619529,0.862016723,0.889568989,0.820865895,0.769324341,0.698363393,0.627621996,0.597373372,0.607431266,0.66598664,0.759169687,0.710948719,0.646185177
Late-demographic dividend,"Personal remittances, received (current US$)",50129427215,59157039110,77697215280,89451943045,83169596589,91410723930,1.01322E+11,1.0321E+11,1.13208E+11,1.28408E+11,1.36901E+11,1.28337E+11,1.29076E+11
Late-demographic dividend,GDP growth (annual %),7.170854167,8.749939657,9.614572094,6.51456757,2.643729643,7.620953212,6.755704839,5.375801256,5.208141277,4.597231855,3.875715833,3.795239228,4.695157965
Late-demographic dividend,GDP (current US$),6.16286E+12,7.43789E+12,9.37114E+12,1.16507E+13,1.12598E+13,1.35038E+13,1.64616E+13,1.76083E+13,1.89825E+13,1.96627E+13,1.84171E+13,1.84201E+13,2.03577E+13
Lithuania,"Personal remittances, received (% of GDP)",2.85325104,3.289718029,3.607011999,3.271468105,3.309404502,4.508044359,4.494708902,3.518577795,4.438046853,4.35447057,3.30545277,2.977824768,2.73783377
Lithuania,"Personal remittances, received (current US$)",745428267.4,994023181,1433360924,1565415519,1239063334,1673409404,1954158900,1507647084,2060023314,2112631128,1372314972,1279671529,1301688270
Lithuania,GDP growth (annual %),7.727407918,7.406444355,11.08695439,2.628077961,-14.81416332,1.639819649,6.043130715,3.82695401,3.49858087,3.537585824,2.020627995,2.353181307,4.139948473
Lithuania,GDP (current US$),26125575942,30216060233,39738180077,47850551149,37440673478,37120517694,43476873413,42848195256,46417340375,48516371721,41516701871,42973365745,47544459559
Luxembourg,"Personal remittances, received (% of GDP)",3.210335894,3.175184408,2.894474924,2.91872823,3.226215957,3.106886277,2.9545023,2.966890176,3.045709259,2.832907874,2.898859211,2.86020821,2.994763031
Luxembourg,"Personal remittances, received (current US$)",1198976815,1346732498,1472944290,1630100567,1657324662,1653251140,1772838181,1681572880,1880401167,1872661263,1658275022,1686414096,1866227306
Luxembourg,GDP growth (annual %),3.172442733,5.178485966,8.354553209,-1.279585572,-4.358607005,4.86496856,2.539234839,-0.35251936,3.654370385,4.296786425,3.915962767,2.411430786,1.54566061
Luxembourg,GDP (current US$),37347394603,42414308117,50888134410,55849686539,51370543206,53212476812,60004630234,56677961787,61739352212,66103853237,57204400105,58961235412,62316359824
Latvia,"Personal remittances, received (% of GDP)",2.240729858,2.237794273,1.781726879,5.394838699,6.057833585,5.293749283,5.331549652,5.331186764,5.303314543,4.924360723,4.918093002,4.426925278,4.152927059
Latvia,"Personal remittances, received (current US$)",379187600.8,479940220.5,550578536.7,1920347682,1585326208,1257655513,1504752733,1499129508,1604500701,1543049110,1326550507,1226057970,1265118729
Latvia,GDP growth (annual %),10.69703706,11.88938537,9.97926933,-3.547644225,-14.40169178,-3.940670306,6.381021259,4.034628375,2.429851208,1.858243652,2.971703832,2.064381296,4.636479621
Latvia,GDP (current US$),16922504045,21447021570,30901399261,35596016664,26169854045,23757368290,28223552825,28119996053,30254677297,31335013752,26972863394,27695474684,30463302414
"Macao SAR, China","Personal remittances, received (% of GDP)",0.439540716,0.375026237,0.296534873,0.246678854,0.225288178,0.166598303,0.131552312,0.109006146,0.094388213,0.06660548,0.087138772,0.060872163,0.05028871
"Macao SAR, China","Personal remittances, received (current US$)",53150239.34,55465112.19,54385821.93,51598913.44,48381809.27,46853508.75,48292669.47,46907064.12,48659083.05,36864800.29,39527609.17,27588639.77,25425686.27
"Macao SAR, China",GDP growth (annual %),8.060186412,13.31389336,14.44761739,3.393746069,1.321130535,25.26388071,21.67243567,9.237399626,11.20006788,-1.201086,-21.59448768,-0.858021516,9.703992759
"Macao SAR, China",GDP (current US$),12092222042,14789661809,18340447243,20917444920,21475520709,28123640999,36709860068,43031577366,51552075902,55347998648,45361678147,45322259884,50559431846
St. Martin (French part),"Personal remittances, received (% of GDP)",,,,,,,,,,,,,
St. Martin (French part),"Personal remittances, received (current US$)",,,,,,,,,,,,,
St. Martin (French part),GDP growth (annual %),,,,,,,,,,,,,
St. Martin (French part),GDP (current US$),,,,,,,,,,,,,
Morocco,"Personal remittances, received (% of GDP)",7.361251708,7.941878637,8.515134338,7.452699274,6.748437452,6.889900968,7.158209471,6.622722999,6.441992132,7.075405774,6.823044804,6.176840235,6.219197132
Morocco,"Personal remittances, received (current US$)",4589226820,5451371055,6730472441,6894287729,6269117561,6422541530,7256310892,6507905288,6881699960,7788695018,6903543638,6383473884,6823002118
Morocco,GDP growth (annual %),3.291639684,7.574631645,3.531594152,5.923277686,4.243757321,3.815717917,5.245697297,3.009961262,4.5354242,2.669493927,4.536378168,1.125977451,4.087506817
Morocco,GDP (current US$),62343022651,68640825481,79041294874,92507257784,92897320376,93216746662,1.0137E+11,98266306615,1.06826E+11,1.10081E+11,1.0118E+11,1.03345E+11,1.09709E+11
Monaco,"Personal remittances, received (% of GDP)",,,,,,,,,,,,,
Monaco,"Personal remittances, received (current US$)",,,,,,,,,,,,,
Monaco,GDP growth (annual %),1.895415281,5.803936536,14.42889902,0.73180068,-11.31750715,2.054293852,7.07370085,0.984960325,9.570798785,7.179636849,4.942329761,3.213848834,-3.5
Monaco,GDP (current US$),4203084194,4582988333,5867916781,6476490406,5451653237,5362649007,6080344732,5743029680,6553372278,7060236168,6258178995,6468252212,6400946586
Moldova,"Personal remittances, received (% of GDP)",30.62169893,34.49900208,33.88338505,31.18217113,24.86201645,25.13032208,21.54780469,22.80861533,23.07689545,21.82830842,19.88475061,18.09110476,16.94861095
Moldova,"Personal remittances, received (current US$)",915080000,1175820000,1491260000,1888020000,1352350000,1752830000,1813110000,1986440000,2191540000,2075920000,1540120000,1460220000,1638890000
Moldova,GDP growth (annual %),7.500000095,4.799999869,3.000000199,7.8000001,-6.000000259,7.100000092,5.818166405,-0.589734135,9.043865528,4.999625584,-0.338235296,4.408886743,4.690793428
Moldova,GDP (current US$),2988338439,3408272498,4401154128,6054806101,5439422031,6974960345,8414360656,8709165249,9496684701,9510219299,7745231660,8071480541,9669759987
Madagascar,"Personal remittances, received (% of GDP)",2.017603573,2.72413596,3.46576806,3.335725525,3.318236247,5.221407547,3.386488695,3.331682936,3.37450257,3.227036174,3.354232069,3.004468222,2.989546897
Madagascar,"Personal remittances, received (current US$)",101672956.3,150260189,254488696.9,313991941.1,283721276.6,455825544.2,335015247,330495619.9,357754330.9,344438244,326844541.4,299204626.1,342776977.9
Madagascar,GDP growth (annual %),4.602899965,5.022607002,6.240578451,7.128513539,-4.013860583,0.263110856,1.454392168,3.027508092,2.25520404,3.315854165,3.116614714,4.179990236,4.30687978
Madagascar,GDP (current US$),5039293031,5515884349,7342923489,9413002921,8550363975,8729936136,9892702358,9919780071,10601690872,10673516673,9744243531,9958655045,11465850504
Maldives,"Personal remittances, received (% of GDP)",0.194028097,0.177755162,0.424653768,0.27581986,0.192329391,0.122062735,0.10804466,0.109051624,0.10029667,0.093851664,0.088662708,0.086670942,0.082559878
Maldives,"Personal remittances, received (current US$)",2257250,2800000,7934160.761,6265651.333,4510691.347,3159198.48,2997538.939,3147415.886,3304786.681,3470026.015,3643527.316,3825703.681,4016988.865
Maldives,GDP growth (annual %),-13.12905343,26.1114935,7.713867271,9.485332661,-7.228841465,7.265129068,8.566733531,2.517383942,7.281073979,7.329606386,2.884567526,7.28918633,6.911694465
Maldives,GDP (current US$),1163362438,1575200391,1868383461,2271646188,2345294875,2588176055,2774351760,2886170572,3295011382,3697351597,4109424800,4414055725,4865546026
Middle East & North Africa,"Personal remittances, received (% of GDP)",1.951693651,1.829894933,1.925286238,1.729789675,1.732681091,1.668364541,1.435410527,1.575099021,1.637509745,1.820402437,1.935969891,1.910316567,2.088602055
Middle East & North Africa,"Personal remittances, received (current US$)",23514262587,25325138639,30365501312,34200308689,32098580296,38219979525,41786584976,49065188297,50577987479,56517661192,53156736729,52568914823,59037067303
Middle East & North Africa,GDP growth (annual %),5.046369872,6.036980067,5.170222912,4.486541604,0.51840414,5.046856195,3.694172409,3.879791822,2.688896743,2.921146462,2.509975644,4.823190301,1.604305246
Middle East & North Africa,GDP (current US$),1.53029E+12,1.79119E+12,2.12366E+12,2.64808E+12,2.36842E+12,2.76812E+12,3.28233E+12,3.57562E+12,3.55367E+12,3.56944E+12,3.14622E+12,3.14969E+12,3.27501E+12
Mexico,"Personal remittances, received (% of GDP)",2.591733014,2.721259146,2.553430045,2.346103221,2.452735852,2.087373049,1.986096318,1.932298949,1.819525111,1.886715439,2.241069938,2.661923692,2.786574181
Mexico,"Personal remittances, received (current US$)",22741840920,26542811527,26879863159,26041489177,22075734996,22080259154,23445660523,23208649190,23188811955,24802081325,26233171803,28690957406,32270507679
Mexico,GDP growth (annual %),2.307807066,4.495077894,2.291445714,1.143584587,-5.285744137,5.118118143,3.66300793,3.642322679,1.354091962,2.804340128,3.287991599,2.921615165,2.069715185
Mexico,GDP (current US$),8.77476E+11,9.75387E+11,1.0527E+12,1.10999E+12,9.00045E+11,1.0578E+12,1.18049E+12,1.20109E+12,1.27444E+12,1.31456E+12,1.17056E+12,1.07783E+12,1.15807E+12
Marshall Islands,"Personal remittances, received (% of GDP)",17.21420647,18.05968264,16.67498551,15.09591042,15.45468322,13.46611793,12.78150356,12.54615597,12.86967083,14.24277203,15.21443985,14.57086627,13.88037276
Marshall Islands,"Personal remittances, received (current US$)",23743313.99,25993301.22,25141959.52,23064845.28,23586551.16,22214933.55,22145271.41,23236798.2,24555434.91,26081549.3,27340028.91,28340028.91,28340029
Marshall Islands,GDP growth (annual %),2.915454115,1.436703373,3.653172192,-1.644874333,-1.63596768,6.453637685,1.206520774,3.457866763,2.860079216,-0.756942819,-0.364546612,1.910494988,3.599971042
Marshall Islands,GDP (current US$),137928600,143930000,150776500,152788700,152617500,164969100,173260300,185210500,190800800,183121300,179697900,194497900,204173400
Middle income,"Personal remittances, received (% of GDP)",1.746836437,1.724213922,1.672732833,1.598617601,1.577147716,1.427490902,1.352498223,1.362060037,1.354417225,1.404386971,1.56044614,1.502733741,1.463855452
Middle income,"Personal remittances, received (current US$)",1.66269E+11,1.95756E+11,2.35371E+11,2.71223E+11,2.61477E+11,2.87758E+11,3.22949E+11,3.46357E+11,3.65142E+11,3.92935E+11,4.06903E+11,3.93465E+11,4.19643E+11
Middle income,GDP growth (annual %),7.001143742,7.934905775,8.467419362,5.587922854,2.255333017,7.368550205,5.969235794,5.12164206,5.11517399,4.400923907,3.902790831,4.259565125,4.856024965
Middle income,GDP (current US$),9.66994E+12,1.15233E+13,1.4285E+13,1.71431E+13,1.67236E+13,2.03187E+13,2.40088E+13,2.56123E+13,2.71303E+13,2.81287E+13,2.66566E+13,2.67721E+13,2.93825E+13
North Macedonia,"Personal remittances, received (% of GDP)",3.620113974,3.884969632,4.13856089,4.103375191,4.05407837,4.123782291,4.136633072,4.044570724,3.476411759,3.225750747,3.046910475,2.725123343,2.788236107
North Macedonia,"Personal remittances, received (current US$)",226568479,266556404,345010224,406625951,381153563,387931157,434124447,394153574,376068216.9,366518601,306656775,290838022,314499343
North Macedonia,GDP growth (annual %),4.723733083,5.137025162,6.473486858,5.47200139,-0.358614857,3.358750858,2.339886045,-0.455922696,2.924726568,3.629641308,3.855610302,2.848441461,0.240521014
North Macedonia,GDP (current US$),6258600714,6861222332,8336478142,9909548411,9401731496,9407168702,10494632699,9745251126,10817712139,11362272838,10064515432,10672471861,11279509014
Mali,"Personal remittances, received (% of GDP)",2.837232299,3.070260601,4.222122249,4.420046838,4.456727603,4.426974669,6.041774634,6.650173641,6.752840383,6.41486056,6.233841297,5.900317571,5.758016794
Mali,"Personal remittances, received (current US$)",177186056.2,211841834.4,343921185.4,430990922.1,453740407.5,472745533.9,784108010.6,827464340.9,894509061,920264926,816601762.1,826680970.8,883257573.6
Mali,GDP growth (annual %),6.534762657,4.66218688,3.493616811,4.773382727,4.6790657,5.413452222,3.240252913,-0.836178866,2.303584809,7.043356204,5.962581591,5.799999995,5.400000103
Mali,GDP (current US$),6245031690,6899799786,8145694632,9750822511,10181021770,10678749467,12978107561,12442747897,13246412031,14345828992,13099495530,14010787738,15339614407
Malta,"Personal remittances, received (% of GDP)",3.4748869,3.088828637,2.910040251,2.946252027,3.045109602,2.626938445,2.389056641,2.173047256,2.422231872,2.240002142,2.563130308,2.175161919,2.058412875
Malta,"Personal remittances, received (current US$)",222213853.1,208715844,229325988.9,264489450.6,259693106.4,229622255.2,226976364,200179985.2,245885426.5,252710382.6,274302796.2,248895347.6,262423006.1
Malta,GDP growth (annual %),3.783652259,1.828716884,3.986448706,3.346512731,-2.462277722,3.542683214,1.337066989,2.682970416,4.540005063,8.532470045,10.66106138,5.704630128,6.705510407
Malta,GDP (current US$),6394851387,6757119558,7880509171,8977149553,8528202278,8741059603,9500669015,9211948091,10151192766,11281702720,10701866983,11442612409,12748803180
Myanmar,"Personal remittances, received (% of GDP)",1.08024715,0.794123341,0.40138312,0.171813032,0.147595959,0.231838845,0.211873369,0.458168423,2.727543773,2.848041298,3.358536488,3.709396834,3.864125653
Myanmar,"Personal remittances, received (current US$)",129488927.9,115168164.1,81009057.89,54744020.17,54472032.22,114854849.3,127075981.1,274616061.7,1643883378,1863934798,2004623474,2346422912,2578109273
Myanmar,GDP growth (annual %),13.56895002,13.07610138,11.99143524,10.25530539,10.5500091,9.634439452,5.591482378,7.332670447,8.426001025,7.990915597,6.99284029,5.862472915,6.758628824
Myanmar,GDP (current US$),11986972419,14502553710,20182477481,31862554102,36906181381,49540813342,59977326086,59937797559,60269734045,65446199788,59687410897,63256184700,66719084836
Middle East & North Africa (excluding high income),"Personal remittances, received (% of GDP)",3.271126756,3.02592685,3.152091604,2.897725403,2.749681341,2.843854318,2.625056273,2.892602299,3.162015524,3.559777365,3.670720051,3.592588592,4.124085219
Middle East & North Africa (excluding high income),"Personal remittances, received (current US$)",22782270363,24483111091,29393896953,33052120868,31078475486,37138557453,40103001745,47089266035,48680896944,54591169215,51223534023,50627521954,56764772074
Middle East & North Africa (excluding high income),GDP growth (annual %),4.539043091,5.490975025,6.100123038,3.52300067,2.555719496,5.271638711,-0.929361354,2.804807002,1.662707342,2.092883423,0.984977951,7.502678138,3.042903434
Middle East & North Africa (excluding high income),GDP (current US$),6.98624E+11,8.11619E+11,1.00314E+12,1.23562E+12,1.19606E+12,1.38365E+12,1.56862E+12,1.72867E+12,1.62418E+12,1.59844E+12,1.44162E+12,1.45331E+12,1.43754E+12
Montenegro,"Personal remittances, received (% of GDP)",,,5.337590727,6.5576915,7.282798999,10.05174758,11.22226028,12.41972707,12.21552186,11.83965559,11.58570666,10.99067372,10.78822683
Montenegro,"Personal remittances, received (current US$)",,,196461255.7,298091312.1,302915569.3,416061137.2,509288603.7,507684389.4,545332878,543194978.5,469558655.9,480746171.5,522645580.9
Montenegro,GDP growth (annual %),4.180601527,8.566419508,6.810099791,7.222789984,-5.795092859,2.734341541,3.228450387,-2.723768654,3.549013918,1.783682046,3.390420876,2.949338685,4.716464962
Montenegro,GDP (current US$),2257174481,2721903149,3680710375,4545674528,4159328980,4139192053,4538199889,4087725813,4464261816,4587928884,4052913386,4374128319,4844592067
Mongolia,"Personal remittances, received (% of GDP)",7.012106212,4.545676462,4.203771132,3.994070817,4.35482571,3.703223223,2.398150562,2.63436474,2.043651376,2.08662757,2.220588888,2.323076096,2.390884239
Mongolia,"Personal remittances, received (current US$)",176948504.1,155191920.3,178029700,224595247.2,199618694.3,266242560.5,249642620.8,323836415.1,257134721.7,255121827,260910769.8,259876359.2,273364998.1
Mongolia,GDP growth (annual %),7.25366544,8.556234809,10.24801636,8.900367946,-1.268598941,6.365161685,17.29077758,12.31981985,11.64891619,7.885225482,2.379835807,1.168393456,5.30166847
Mongolia,GDP (current US$),2523471532,3414055566,4234999823,5623216449,4583850368,7189481824,10409797649,12292770631,12582122604,12226514722,11749620620,11186734674,11433635876
Northern Mariana Islands,"Personal remittances, received (% of GDP)",,,,,,,,,,,,,
Northern Mariana Islands,"Personal remittances, received (current US$)",,,,,,,,,,,,,
Northern Mariana Islands,GDP growth (annual %),-12.66620014,-6.891025641,-6.712564544,-11.0701107,-17.53112033,1.383647799,-7.692307692,0.537634409,2.406417112,3.785900783,3.396226415,28.22384428,25.14231499
Northern Mariana Islands,GDP (current US$),1061000000,990000000,938000000,939000000,795000000,799000000,733000000,751000000,782000000,845000000,931000000,1250000000,1593000000
Mozambique,"Personal remittances, received (% of GDP)",0.762468386,0.962845718,1.061050176,1.006921382,1.018404845,1.140186311,0.987496081,1.140546008,0.951447877,0.916596258,0.96550306,0.856874322,2.038717644
Mozambique,"Personal remittances, received (current US$)",58891885.44,80032492.16,99385835.74,115743972.1,111125263.2,115777234.5,129669769.6,174107424.2,152410998.7,155464965.9,142879136.5,93372689.55,257936772.5
Mozambique,GDP growth (annual %),8.720667877,9.851055465,7.426060991,6.876205447,6.351970259,6.687221601,7.117606668,7.198185828,7.141683329,7.444069441,6.593985957,3.763275593,3.736958241
Mozambique,GDP (current US$),7723846195,8312078525,9366742309,11494837053,10911698204,10154238250,13131168012,15265269711,16018848994,16961117243,14798413628,10896894351,12651912500
Mauritania,"Personal remittances, received (% of GDP)",,,,,,,,,,,,,1.551026381
Mauritania,"Personal remittances, received (current US$)",,,,,,,,,,,,,77170265.83
Mauritania,GDP growth (annual %),8.969422318,18.86909934,2.817836772,1.079967167,-1.042081704,4.773697175,4.704066531,5.795078172,6.090258732,5.579543856,1.399999997,2,3.02948016
Mauritania,GDP (current US$),2184445123,3040716679,3356757064,4031048268,3662282133,4337794151,5166346516,5231255478,5639818812,5372783880,4832547925,4727937032,4975432191
Mauritius,"Personal remittances, received (% of GDP)",0.009388472,0.010368773,0.00863292,0.006343173,0.007234903,0.008140601,0.00450579,0.007386801,0.004558091,2.554296754,1.912181766,1.586488499,1.887295442
Mauritius,"Personal remittances, received (current US$)",609194.4962,728800.6949,703594.9697,633706.4276,660462.9571,814358.9092,518994.6691,861942.5999,552880.1027,327038003.8,223577781.4,194066629.1,250243134.9
Mauritius,GDP growth (annual %),1.777543046,4.865544606,5.727016147,5.386962558,3.31507699,4.377203227,4.077538076,3.49611836,3.360406098,3.744575777,3.553071704,3.837932654,3.814152108
Mauritius,GDP (current US$),6488750454,7028803366,8150138757,9990370016,9128843109,10003670690,11518393367,11668685524,12129642296,12803445934,11692287066,12232463656,13259351418
Malawi,"Personal remittances, received (% of GDP)",0.616315246,0.369929709,0.474032313,0.313364726,0.269044267,0.312767556,0.316345455,0.469493856,0.618462104,0.636382842,0.650971972,0.630559731,0.648861263
Malawi,"Personal remittances, received (current US$)",22531928.65,14789864.42,21013554,16674175.28,16656874.04,21767544.64,25320292.52,28303380.41,34132186.12,38487247.01,41487828.03,34258563.41,40899621.82
Malawi,GDP growth (annual %),3.268725828,4.699999992,9.600000003,7.639736774,8.328110276,6.874065635,4.854055109,1.885799507,5.199999998,5.700000004,2.799999999,2.484040626,4.000030517
Malawi,GDP (current US$),3655909664,3998020177,4432937046,5321012192,6191127665,6959655571,8004000737,6028487929,5518880769,6047813437,6373212641,5433040160,6303292264
Malaysia,"Personal remittances, received (% of GDP)",0.778193154,0.839306748,0.804057763,0.575819996,0.559124817,0.432491586,0.406607861,0.41145935,0.440294098,0.467227233,0.554119957,0.540488507,0.52364384
Malaysia,"Personal remittances, received (current US$)",1116972560,1365476253,1556236305,1329070850,1130872358,1102925378,1211496096,1293805738,1423370252,1579517557,1643720838,1603918551,1647945225
Malaysia,GDP growth (annual %),5.332139149,5.584847072,6.29878593,4.831769887,-1.513528719,7.424847386,5.29391284,5.473454192,4.69372252,6.00672195,5.091515721,4.223410194,5.897009293
Malaysia,GDP (current US$),1.43534E+11,1.62691E+11,1.93548E+11,2.30814E+11,2.02258E+11,2.55017E+11,2.97952E+11,3.14443E+11,3.23277E+11,3.38062E+11,2.96636E+11,2.96753E+11,3.14707E+11
North America,"Personal remittances, received (% of GDP)",0.040323732,0.048470161,0.049278646,0.049509479,0.052326498,0.050510752,0.049063572,0.048531849,0.049241329,0.040638437,0.039712049,0.038329425,0.036093655
